LogType(v1.1),RootLogId,SubLogId,TransactionId,Instance,Operation,Status,User,Hostname,Protocol,Target,StartTime,ExecuteTime,ResponseCode,FullRequest,FullResponse,ReplayLogId
"internal","node11609220239460419CAI3G1_2","/1","","pcSubscriberId=008615800000007","UPDATE","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}SetSAPCSubscription","2016-09-22 02.39.47.038","00 00:00:00.000","0","<?xml version=""1.0"" encoding=""ISO-8859-1"" standalone=""yes""?>
<SetSAPCSubscription xmlns=""http://schemas.ericsson.com/ma/SAPC/"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" pcSubscriberId=""008615800000007"">
<pcGroup pcGroupId=""sp_100G"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""nc_100G:1"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""tt_100G:phone2"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""ulu_100G_1_01:101"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""ulu_100G_1_02:102"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""ulu_100G_1_03:103"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""ulu_100G_2_01:201"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""ulu_100G_3_01:301"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""ulu_100G_3_02:302"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""operateTime:20150402000022"" xsi:nil=""true""/>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""operateTime:20150402000011"">
<pcOperatorSpecificInfo>operateTime:20150402000011</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
</SetSAPCSubscription>","JOBID=1172;",""
"internal","node11609220239460419CAI3G1_2","/2","","","GET","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.040","00 00:00:00.004","0","","",""
"southbound","node11609220239460419CAI3G1_2","/2/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.041","00 00:00:00.001","0","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: (objectClass=*)
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: ALWAYS
DerefLink: False","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
mscId: 008615800000007
objectClass: top
objectClass: CUDBMultiServiceConsumer

dn: serv=PCRF
Sms: 008615800000022
serv: PCRF
SSubId: 008615800000007
CDC: 17
SOpInf: operateTime:20150402000022
SOpInf: ulu_100G_1_01:101
SOpInf: ulu_100G_1_02:102
SOpInf: ulu_100G_1_03:103
SOpInf: ulu_100G_2_01:201
SOpInf: ulu_100G_3_01:301
SOpInf: ulu_100G_3_02:302
SOpInf: nc_100G:1
SOpInf: tt_100G:phone2
SOpInf: nc_20G:1
SOpInf: tt_20G:phone2
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
objectClass: top
objectClass: CUDBServiceAuxiliary
objectClass: SAPC
objectClass: SAPC1
objectClass: SAPC2
TrafId: usrIdentifier:008615800000007
TrafId: usrIMSI:460000000000011
GrpId: Silver
GrpId: Outpackage
GrpId: pg_qq
GrpId: sp_100G
GrpId: sp_20G
CharP: online

dn: GrpId=Silver,serv=PCRF
Gprio: 100
GrpId: Silver
objectClass: top
objectClass: SAPC3

dn: GrpId=Outpackage,serv=PCRF
StartD: 22-09-2016T02:39:44
Gprio: 30
GrpId: Outpackage
EndD: 29-09-2016
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_qq,serv=PCRF
StartD: 22-09-2016T02:39:44
Gprio: 100
GrpId: pg_qq
EndD: 10-10-2016T22:22:22
objectClass: top
objectClass: SAPC3

dn: GrpId=sp_100G,serv=PCRF
StartD: 23-03-2015T00:00:33
Gprio: 200
GrpId: sp_100G
EndD: 24-03-2015T00:00:44
objectClass: top
objectClass: SAPC3

dn: GrpId=sp_20G,serv=PCRF
StartD: 23-03-2015T00:00:00
Gprio: 300
GrpId: sp_20G
EndD: 24-03-2015T00:00:00
objectClass: top
objectClass: SAPC3

",""
"internal","node11609220239460419CAI3G1_2","/3","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.045","00 00:00:00.006","0","","",""
"southbound","node11609220239460419CAI3G1_2","/3/1","","","MODIFY","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.045","00 00:00:00.006","0","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: modify
replace: GrpId
GrpId: Silver
GrpId: Outpackage
GrpId: pg_qq
GrpId: sp_20G
-
replace: SOpInf
SOpInf: operateTime:20150402000011
SOpInf: nc_20G:1
SOpInf: tt_20G:phone2
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
-
replace: CDC
CDC: 17
-
replace: CDC
CDC: 18","",""
"internal","node11609220239460419CAI3G1_2","/4","","","REMOVE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.052","00 00:00:00.009","0","","",""
"southbound","node11609220239460419CAI3G1_2","/4/1","","","DELETE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.052","00 00:00:00.009","0","dn: GrpId=sp_100G,serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: delete","",""
"northbound","node11609220239470420CAI3G1_2","","","ISDN=008615800000007","Get","SUCCESSFUL","admin","node1","CAI3G1_2","SAPC@http://www.chinamobile.com/PCRF/","2016-09-22 02.39.47.098","00 00:00:00.031","0","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:pcrf=""http://www.chinamobile.com/PCRF/"" xmlns:pcrf1=""pcrf:soap""><soapenv:Header><pcrf:Header>
         <Address>127.0.0.1</Address>
         <Username>admin</Username>
         <Password>******</Password>
         <time>?</time>
         <serial>?</serial>
      </pcrf:Header></soapenv:Header><soapenv:Body>
      <pcrf1:getSubscriberAllUsrSessionPolicy>
         <inPara>
            <subscriber>
               
               <attribute>
                  <key>usrIdentifier</key>
                  <value>008615800000007</value>
               </attribute>
            </subscriber>
         </inPara>
      </pcrf1:getSubscriberAllUsrSessionPolicy>
   </soapenv:Body></soapenv:Envelope>","<S:Envelope xmlns:S=""http://schemas.xmlsoap.org/soap/envelope/""><S:Body><ns3:getSubscriberAllUsrSessionPolicyResponse xmlns:ns2=""http://www.chinamobile.com/PCRF/"" xmlns:ns3=""pcrf:soap""><result><resultCode>0</resultCode><subscriber><attribute><key>usrIdentifier</key><value>008615800000007</value></attribute></subscriber><subscribedUsrSessionPolicy><attribute><key>usrSessionPolicyCode</key><value>20G</value></attribute><attribute><key>NotificationCycle</key><value>1</value></attribute><attribute><key>TerminalType</key><value>phone2</value></attribute><attribute><key>SessionPolicyStartDateTime</key><value>20150323000000</value></attribute><attribute><key>SessionPolicyEndDateTime</key><value>20150324000000</value></attribute></subscribedUsrSessionPolicy></result></ns3:getSubscriberAllUsrSessionPolicyResponse></S:Body></S:Envelope>",""
"internal","node11609220239470420CAI3G1_2","/1","","pcSubscriberId=008615800000007","READ","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}GetSAPCSubscription","2016-09-22 02.39.47.118","00 00:00:00.000","0","","JOBID=1174;",""
"internal","node11609220239470420CAI3G1_2","/2","","","GET","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.118","00 00:00:00.002","0","","",""
"southbound","node11609220239470420CAI3G1_2","/2/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.118","00 00:00:00.002","0","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: (objectClass=*)
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: ALWAYS
DerefLink: False","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Sms: 008615800000022
serv: PCRF
SSubId: 008615800000007
CDC: 18
SOpInf: operateTime:20150402000011
SOpInf: nc_20G:1
SOpInf: tt_20G:phone2
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
objectClass: top
objectClass: CUDBServiceAuxiliary
objectClass: SAPC
objectClass: SAPC1
objectClass: SAPC2
TrafId: usrIdentifier:008615800000007
TrafId: usrIMSI:460000000000011
GrpId: Silver
GrpId: Outpackage
GrpId: pg_qq
GrpId: sp_20G
CharP: online

dn: GrpId=Silver
Gprio: 100
GrpId: Silver
objectClass: top
objectClass: SAPC3

dn: GrpId=Outpackage
StartD: 22-09-2016T02:39:44
Gprio: 30
GrpId: Outpackage
EndD: 29-09-2016
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_qq
StartD: 22-09-2016T02:39:44
Gprio: 100
GrpId: pg_qq
EndD: 10-10-2016T22:22:22
objectClass: top
objectClass: SAPC3

dn: GrpId=sp_20G
StartD: 23-03-2015T00:00:00
Gprio: 300
GrpId: sp_20G
EndD: 24-03-2015T00:00:00
objectClass: top
objectClass: SAPC3

",""
"northbound","node11609220239470421CAI3G1_2","","","ISDN=008615800000007","Delete","SUCCESSFUL","admin","node1","CAI3G1_2","SAPC@http://www.chinamobile.com/PCRF/","2016-09-22 02.39.47.164","00 00:00:00.106","0","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:pcrf=""http://www.chinamobile.com/PCRF/"" xmlns:pcrf1=""pcrf:soap""><soapenv:Header><pcrf:Header>
         <Address>127.0.0.1</Address>
         <Username>admin</Username>
         <Password>******</Password>
         <time>?</time>
         <serial>?</serial>
      </pcrf:Header></soapenv:Header><soapenv:Body>
      <pcrf1:delSubscriber>
         <inPara>
            <subscriber>
               <attribute>
                  <key>usrIdentifier</key>
                  <value>008615800000007</value>
               </attribute>
               <attribute>
                  <key>operateTime</key>
                  <value>20150401000000</value>
               </attribute>
            </subscriber>
         </inPara>
      </pcrf1:delSubscriber>
   </soapenv:Body></soapenv:Envelope>","<S:Envelope xmlns:S=""http://schemas.xmlsoap.org/soap/envelope/""><S:Body><ns3:delSubscriberResponse xmlns:ns2=""http://www.chinamobile.com/PCRF/"" xmlns:ns3=""pcrf:soap""><result><resultCode>0</resultCode></result></ns3:delSubscriberResponse></S:Body></S:Envelope>",""
"internal","node11609220239470421CAI3G1_2","/1","","pcSubscriberId=008615800000007","DELETE","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}DeleteSAPCSubscription","2016-09-22 02.39.47.168","00 00:00:00.001","0","","JOBID=1175;",""
"internal","node11609220239470421CAI3G1_2","/2","","","GET","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.169","00 00:00:00.002","0","","",""
"southbound","node11609220239470421CAI3G1_2","/2/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.169","00 00:00:00.002","0","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: (objectClass=*)
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: ALWAYS
DerefLink: False","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
mscId: 008615800000007
objectClass: top
objectClass: CUDBMultiServiceConsumer

dn: serv=PCRF
Sms: 008615800000022
serv: PCRF
SSubId: 008615800000007
CDC: 18
SOpInf: operateTime:20150402000011
SOpInf: nc_20G:1
SOpInf: tt_20G:phone2
SOpInf: sbt_qq:1
SOpInf: sus_qq:2
SOpInf: usrBillCycleDate:98
SOpInf: PackageType:2
objectClass: top
objectClass: CUDBServiceAuxiliary
objectClass: SAPC
objectClass: SAPC1
objectClass: SAPC2
TrafId: usrIdentifier:008615800000007
TrafId: usrIMSI:460000000000011
GrpId: Silver
GrpId: Outpackage
GrpId: pg_qq
GrpId: sp_20G
CharP: online

dn: GrpId=Silver,serv=PCRF
Gprio: 100
GrpId: Silver
objectClass: top
objectClass: SAPC3

dn: GrpId=Outpackage,serv=PCRF
StartD: 22-09-2016T02:39:44
Gprio: 30
GrpId: Outpackage
EndD: 29-09-2016
objectClass: top
objectClass: SAPC3

dn: GrpId=pg_qq,serv=PCRF
StartD: 22-09-2016T02:39:44
Gprio: 100
GrpId: pg_qq
EndD: 10-10-2016T22:22:22
objectClass: top
objectClass: SAPC3

dn: GrpId=sp_20G,serv=PCRF
StartD: 23-03-2015T00:00:00
Gprio: 300
GrpId: sp_20G
EndD: 24-03-2015T00:00:00
objectClass: top
objectClass: SAPC3

",""
"internal","node11609220239470421CAI3G1_2","/3","","","REMOVE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.174","00 00:00:00.012","0","","",""
"southbound","node11609220239470421CAI3G1_2","/3/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.174","00 00:00:00.001","0","dn: TRAFFICID=usrIdentifier:008615800000007,dc=trafficId,ou=identities,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: objectClass=*
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: NEVER
DerefLink: False","dn: TRAFFICID=usrIdentifier:008615800000007,dc=trafficId,ou=identities,dc=operator,dc=com
aliasedObjectName: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
objectClass: top
objectClass: alias
objectClass: TRAFFICID
TRAFFICID: usrIdentifier:008615800000007

",""
"southbound","node11609220239470421CAI3G1_2","/3/2","","","DELETE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.175","00 00:00:00.011","0","dn: TRAFFICID=usrIdentifier:008615800000007,dc=trafficId,ou=identities,dc=operator,dc=com
changetype: delete","",""
"internal","node11609220239470421CAI3G1_2","/4","","","REMOVE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.186","00 00:00:00.007","0","","",""
"southbound","node11609220239470421CAI3G1_2","/4/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.186","00 00:00:00.002","0","dn: TRAFFICID=usrIMSI:460000000000011,dc=trafficId,ou=identities,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: objectClass=*
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: NEVER
DerefLink: False","dn: TRAFFICID=usrIMSI:460000000000011,dc=trafficId,ou=identities,dc=operator,dc=com
aliasedObjectName: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
objectClass: top
objectClass: alias
objectClass: TRAFFICID
TRAFFICID: usrIMSI:460000000000011

",""
"southbound","node11609220239470421CAI3G1_2","/4/2","","","DELETE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.188","00 00:00:00.005","0","dn: TRAFFICID=usrIMSI:460000000000011,dc=trafficId,ou=identities,dc=operator,dc=com
changetype: delete","",""
"internal","node11609220239470421CAI3G1_2","/5","","","REMOVE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.193","00 00:00:00.010","0","","",""
"southbound","node11609220239470421CAI3G1_2","/5/1","","","DELETE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.194","00 00:00:00.009","0","dn: GrpId=Silver,serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: delete","",""
"internal","node11609220239470421CAI3G1_2","/6","","","REMOVE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.203","00 00:00:00.010","0","","",""
"southbound","node11609220239470421CAI3G1_2","/6/1","","","DELETE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.203","00 00:00:00.010","0","dn: GrpId=Outpackage,serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: delete","",""
"internal","node11609220239470421CAI3G1_2","/7","","","REMOVE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.213","00 00:00:00.006","0","","",""
"southbound","node11609220239470421CAI3G1_2","/7/1","","","DELETE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.214","00 00:00:00.005","0","dn: GrpId=pg_qq,serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: delete","",""
"internal","node11609220239470421CAI3G1_2","/8","","","REMOVE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.219","00 00:00:00.011","0","","",""
"southbound","node11609220239470421CAI3G1_2","/8/1","","","DELETE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.219","00 00:00:00.010","0","dn: GrpId=sp_20G,serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: delete","",""
"internal","node11609220239470421CAI3G1_2","/9","","","REMOVE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.231","00 00:00:00.010","0","","",""
"southbound","node11609220239470421CAI3G1_2","/9/1","","","DELETE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.231","00 00:00:00.010","0","dn: serv=PCRF,mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: delete","",""
"internal","node11609220239470421CAI3G1_2","/10","","","REMOVE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.242","00 00:00:00.011","0","","",""
"southbound","node11609220239470421CAI3G1_2","/10/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.242","00 00:00:00.001","0","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: objectClass=*
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: NEVER
DerefLink: False","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
mscId: 008615800000007
objectClass: top
objectClass: CUDBMultiServiceConsumer

",""
"southbound","node11609220239470421CAI3G1_2","/10/2","","","DELETE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.243","00 00:00:00.010","0","dn: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
changetype: delete","",""
"internal","node11609220239470421CAI3G1_2","/11","","","REMOVE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.253","00 00:00:00.012","0","","",""
"southbound","node11609220239470421CAI3G1_2","/11/1","","","SEARCH","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.253","00 00:00:00.002","0","dn: TRAFFICID=008615800000007,dc=trafficId,ou=identities,dc=operator,dc=com
Search Scope: SUBTREE
Search Filter: objectClass=*
Time Limit Milliseconds : 0
Count Limit: 0
Return Object: False
DerefAliases: NEVER
DerefLink: False","dn: TRAFFICID=008615800000007,dc=trafficId,ou=identities,dc=operator,dc=com
aliasedObjectName: mscId=008615800000007,ou=multiSCs,dc=operator,dc=com
objectClass: top
objectClass: alias
objectClass: TRAFFICID
TRAFFICID: 008615800000007

",""
"southbound","node11609220239470421CAI3G1_2","/11/2","","","DELETE","SUCCESSFUL","","node1","LDAP","sapc_cudb","2016-09-22 02.39.47.255","00 00:00:00.010","0","dn: TRAFFICID=008615800000007,dc=trafficId,ou=identities,dc=operator,dc=com
changetype: delete","",""
"northbound","node11609220240000422CAI3G1_2","","","ISDN=008615800000007","Create","SUCCESSFUL","admin","node1","CAI3G1_2","SAPC@http://www.chinamobile.com/PCRF/","2016-09-22 02.40.00.537","00 00:00:00.083","0","<soapenv:Envelope xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" xmlns:pcrf=""http://www.chinamobile.com/PCRF/"" xmlns:pcrf1=""pcrf:soap""><soapenv:Header><pcrf:Header>
         <Address>127.0.0.1</Address>
         <Username>admin</Username>
         <Password>******</Password>
         <time>?</time>
         <serial>?</serial>
      </pcrf:Header></soapenv:Header><soapenv:Body>
      <pcrf1:addSubscriber>
         <inPara>
            <subscriber>
               <attribute>
                  <key>usrIdentifier</key>
                  <value>008615800000007</value>
               </attribute>
               <attribute>
                  <key>usrNotifyMSISDN</key>
                  <value>008615800000002</value>
               </attribute>
               <attribute>
                  <key>usrIMSI</key>
                  <value>460000722009813</value>
               </attribute>
               <attribute>
                  <key>usrBillingType</key>
                  <value>1</value>
               </attribute>
               <attribute>
                  <key>usrGrade</key>
                  <value>20</value>
               </attribute>
               <attribute>
                  <key>usrStatus</key>
                  <value>1</value>
               </attribute>
               <attribute>
                  <key>usrBillCycleDate</key>
                  <value>1</value>
               </attribute>
               <attribute>
                  <key>PackageType</key>
                  <value>0</value>
               </attribute>
               <attribute>
                  <key>operateTime</key>
                  <value>20150401000000</value>
               </attribute>
            </subscriber>
         </inPara>
      </pcrf1:addSubscriber>
   </soapenv:Body></soapenv:Envelope>","<S:Envelope xmlns:S=""http://schemas.xmlsoap.org/soap/envelope/""><S:Body><ns3:addSubscriberResponse xmlns:ns2=""http://www.chinamobile.com/PCRF/"" xmlns:ns3=""pcrf:soap""><result><resultCode>0</resultCode></result></ns3:addSubscriberResponse></S:Body></S:Envelope>",""
"internal","node11609220240000422CAI3G1_2","/1","","pcSubscriberId=008615800000007","CREATE","SUCCESSFUL","admin","node1","","{http://schemas.ericsson.com/ma/SAPC/}CreateSAPCSubscription","2016-09-22 02.40.00.546","00 00:00:00.000","0","<?xml version=""1.0"" encoding=""ISO-8859-1"" standalone=""yes""?>
<CreateSAPCSubscription xmlns=""http://schemas.ericsson.com/ma/SAPC/"" xmlns:cai3=""http://schemas.ericsson.com/cai3g1.2/"" xmlns:soapenv=""http://schemas.xmlsoap.org/soap/envelope/"" pcSubscriberId=""008615800000007"">
<pcSubscriberId>008615800000007</pcSubscriberId>
<pcTrafficId pcTrafficId=""usrIdentifier:008615800000007"">
<pcTrafficId>usrIdentifier:008615800000007</pcTrafficId>
</pcTrafficId>
<pcTrafficId pcTrafficId=""usrIMSI:460000722009813"">
<pcTrafficId>usrIMSI:460000722009813</pcTrafficId>
</pcTrafficId>
<pcGroup pcGroupId=""Silver"">
<pcGroupId>Silver</pcGroupId>
<pcGroupPriority>100</pcGroupPriority>
</pcGroup>
<pcGroup pcGroupId=""Inpackage"">
<pcGroupId>Inpackage</pcGroupId>
<pcGroupPriority>30</pcGroupPriority>
<pcGroupStartDate>22-09-2016T02:40:00</pcGroupStartDate>
<pcGroupEndDate>01-10-2016</pcGroupEndDate>
</pcGroup>
<pcNotificationData>
<pcNotificationSMS pcNotificationSMS=""008615800000002"">
<pcNotificationSMS>008615800000002</pcNotificationSMS>
</pcNotificationSMS>
</pcNotificationData>
<pcSubcriberQualificationData>
<pcSubscriberChargingProfile>
<pcSubscriberChargingProfileName>offline</pcSubscriberChargingProfileName>
</pcSubscriberChargingProfile>
</pcSubcriberQualificationData>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""PackageType:0"">
<pcOperatorSpecificInfo>PackageType:0</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""usrBillCycleDate:1"">
<pcOperatorSpecificInfo>usrBillCycleDate:1</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
<pcOperatorSpecificInfo pcOperatorSpecificInfo=""operateTime:20150401000000"">
<pcOperatorSpecificInfo>operateTime:20150401000000</pcOperatorSpecificInfo>
</pcOperatorSpecificInfo>
</CreateSAPCSubscription>","JOBID=1176;",""
